Time,Latitude(deg),Longitude(deg),Altitude(km),Vel(km/s),Vel_x,Vel_y,Vel_z,Total Radiated Energy(J),Calculated Total Impact Energy(kt),Infra_energy (kT),Mass (kg),Diameter (rho = 1500 kgm-3),Lat Hemi,Long Hemi,Latitude Numerical,Longitude Numerical,Speed,Zenith Distance,Radiant azimuth,Vn,Ve,Vd,Comments,Column1,Column2,q_per,d_q_per,q_aph,a,d_a,e,d_e,incl,d_incl,omega,d_omega,asc_node,d_asc_node,v_g,d_v_g,v_h,d_v_h,alp_g,d_alp_g,del_g,d_del_g,T_j,Column53,Column54,Column55,Column56,Column57
2019-09-14 12:39,38.6S,33.5W,38,15.9,-12.9,8.1,4.6,1.09E+11,0.33,,10912.54302,2.44125367,S,W,-38.6,-33.5,15.91163097,21.8293337,3.541819023,-5.905329959,-0.365511952,14.77069664,,,1,0.6387724,0.0230206,1.2782407,0.9585066,0.0182724,0.3335753,0.0290126,9.6851367,1.2672739,242.6583035,2.6739661,351.1465776,0.0001277,11.343095,1.1158137,28.9512134,0.3047154,149.2447688,1.1932244,-13.0554759,1.2810762,5.767693959,,,,,
2018-02-21 1:28,13.5S,37.1W,31.5,13.1,-0.9,13.1,-0.4,7.10E+10,0.22,,10717.32417,2.426609928,S,W,-13.5,-37.1,13.13697073,50.8823775,283.6263821,-2.401212029,9.905462279,8.288304883,,,1,0.9886058,0.0005253,3.5120274,2.2503166,0.4550317,0.5606815,0.0890474,3.1163762,0.658042,2.543368,1.7807278,152.1318334,0.0036295,7.5769197,1.1689113,37.4144046,1.0652945,70.361708,2.8722154,6.5065559,1.4030311,3.026392792,,,,,
2017-06-30 14:26,34.3S,134.5E,20,15.2,10.9,-9.7,4.2,9.40E+10,0.29,,10493.42105,2.409593889,S,E,-34.3,134.5,15.18354372,18.56413059,11.64374385,-4.734447525,-0.975610033,14.39351214,,,1,0.79896,0.019042,1.6775896,1.2382748,0.0577753,0.3547797,0.0418796,3.6305887,0.4484706,259.4614297,2.3405957,98.7845645,0.00433,10.258056,1.1223324,32.0742101,0.5210844,272.3600619,1.2223106,-12.5744361,1.3069903,4.643776186,,,,,
2021-03-06 8:43,48.6S,90.4E,31.1,18.1,12.7,-4.7,12,1.41E+11,0.41,,10462.4401,2.407220414,S,E,-48.6,90.4,18.09364529,47.7393488,108.9281661,4.34379992,-12.66687859,12.16805609,,,1,0.9833863,0.0016113,4.0047612,2.4940738,0.4229906,0.6057108,0.0667177,18.9799009,1.3741626,12.3956555,1.3152523,165.7088769,0.0001009,13.9647648,1.1582202,37.8505907,0.7968823,100.7396722,1.6751474,-38.6822772,1.2257043,2.806715942,,,,,
2008-07-01 17:40,37.1N,115.7W,36.1,9.8,2.8,1.7,-9.2,3.60E+10,0.12,,10445.64765,2.405931972,N,W,37.1,-115.7,9.765756499,37.57660697,342.5506229,-5.681316942,1.785795216,7.73973987,,,1,nan,nan,nan,nan,nan,nan,nan,2062.648355,0,nan,nan,100.1231166,0,nan,nan,nan,nan,nan,nan,nan,nan,#VALUE!,,,,,
2005-12-29 10:05,3.0S,154.9W,42.2,20.7,18.6,8.5,3.2,1.90E+11,0.53,,10340.49803,2.397832549,S,W,-3,-154.9,20.69903379,5.917811456,185.1826086,2.125382162,0.192774473,20.58872479,,,1,0.753003,0.013966,2.7769068,1.7649549,0.1835097,0.5733585,0.0482665,16.6739085,1.1516412,69.076837,2.1355091,97.7159837,0.0001709,17.4562705,1.227882,36.077081,0.7242958,92.2932572,1.1016661,-9.3928801,1.0864872,3.479034821,,,,,
2014-05-16 20:06,39.4S,95.9W,30.8,18,2.9,13.4,-12.5,1.36E+11,0.4,,10320.98765,2.39632368,S,W,-39.4,-95.9,18.55316685,81.95665946,355.2938836,-18.30871607,1.507218177,2.59599871,,,1,0.8611494,0.0121226,3.6469845,2.254067,0.3488604,0.6179575,0.0631392,12.5965368,0.5543553,127.6997124,1.4654173,55.6820327,0.0003362,14.8619299,1.1601196,36.893764,0.8255056,70.0631158,1.7141313,53.1708432,1.8018893,2.972141033,,,,,
2006-10-14 18:10,49.4N,175.0W,44.4,23.9,4.9,23.4,-1,2.58E+11,0.7,,10244.91868,2.390422523,N,W,49.4,-175,23.92843497,77.29368478,101.3754266,4.603989434,-22.8838928,5.263148471,,,1,0.5450254,0.0273778,2.5808836,1.5629545,0.1199931,0.6512852,0.0382714,3.7002847,0.9231394,81.3858414,2.6161705,201.1592248,0.0014554,20.8403565,1.3569535,34.80483,0.6260072,197.3900145,1.1482086,-1.9422223,1.1943782,3.78224345,,,,,
2017-07-13 9:30,23.1N,60.7E,35,13.7,-10,-6.5,-6.8,7.30E+10,0.23,,10244.55219,2.390394021,N,E,23.1,60.7,13.72916603,25.58172671,290.8585156,-2.110813747,5.539706788,12.3832998,,,1,0.6666246,0.0258018,1.2127503,0.9396874,0.0150804,0.290589,0.0336959,1.9792204,0.4653539,58.0214085,3.1173127,111.0047579,0.0139832,8.3126651,1.1486954,28.308297,0.2676007,96.8940088,1.9527273,29.7732911,1.2130444,5.879371162,,,,,
2016-01-27 9:59,45.8S,53.6E,37,11.5,-10,-4.4,3.6,5.00E+10,0.16,,10114.17769,2.380211483,S,E,-45.8,53.6,11.50304308,36.99766663,308.2276418,-4.283450941,5.437894872,9.187020594,,,1,0.8343613,0.0780697,1.053082,0.9437217,0.0163422,0.115882,0.0678972,2.5041451,0.8430517,62.0284025,2.585848,306.6301962,0.0123587,3.391042,1.9779825,29.3584652,0.2772307,285.4086825,4.230585,-0.4463369,6.0546368,5.870279299,,,,,
2005-11-09 7:33,31.0S,145.9E,30.7,13.8,13.5,-2.7,-0.7,7.30E+10,0.23,,10096.61836,2.378833385,S,E,-31,145.9,13.78513692,40.26389704,36.76697625,-7.137158376,-5.332863524,10.51910343,,,1,0.9783925,0.0012537,3.2154269,2.0969097,0.4403402,0.5334122,0.0978587,4.4802705,0.4044704,195.2054335,1.3272754,226.9190843,0.0006553,7.8373751,1.1992081,36.9907031,1.2008532,334.2948683,1.6293971,12.504914,2.1124964,3.159940868,,,,,
2015-02-26 22:06,68.0N,149.0W,33.7,21.1,5.6,-2.3,-20.2,1.88E+11,0.53,,9952.157409,2.367434645,N,W,68,-149,21.08767412,17.75258248,310.9581716,-4.214774241,4.855698011,20.08352247,,,1,0.989882,0.0003719,3.0786822,2.0342821,0.2772861,0.5133998,0.0663332,28.9230476,1.5616895,177.6573929,1.5506507,337.7757702,0.0000692,17.9371678,1.2419946,36.8211022,0.8071686,279.8584656,3.6516452,72.5630788,1.0785385,3.143871811,,,,,
2020-11-07 21:27,59.8N,16.8E,22.3,16.7,-10.8,1.2,-12.7,1.11E+11,0.33,,9892.072143,2.36266111,N,E,59.8,16.8,16.71436508,16.78119676,242.2401601,2.247664085,4.270326804,16.00257214,,,1,0.8970125,0.0083608,2.6137354,1.755374,0.1607294,0.4889907,0.0497572,14.1465919,1.1837369,224.6288861,1.606711,225.6396487,0.0007177,12.5126413,1.1204887,35.8519308,0.6453556,358.8760766,1.7112712,47.201695,1.1683663,3.533393426,,,,,
2008-10-21 2:20,32.8N,165.6W,29.6,11.3,9.6,5.8,1.5,4.60E+10,0.15,,9820.65941,2.356962443,N,W,32.8,-165.6,11.31591799,43.44466987,155.4720686,7.079229284,-3.230359417,8.215795201,,,1,0.9950203,0.0081028,1.1489688,1.0719946,0.4522198,0.0718047,0.3842327,0.6316495,2.3237477,6.3330737,78.1264802,27.9927367,0.2049782,1.0666399,5.9758432,30.9005602,5.6531718,288.0488364,19.8392424,-41.2026564,32.5799345,5.26198705,,,,,
2021-01-29 16:12,38.8N,51.3W,30,14.3,-14.2,1.9,-0.6,7.70E+10,0.24,,9811.726735,2.356247683,N,W,38.8,-51.3,14.33910736,53.88843468,121.3383167,6.024804417,-9.894150737,8.450888293,,,1,0.9650489,0.0036046,3.7217717,2.3434103,0.4955318,0.5881861,0.0884311,2.7912501,0.3442949,340.9394463,1.0342168,129.7340882,0.0050476,8.600718,1.1746085,37.7197382,1.0611086,12.4116586,1.984237,-7.9664589,2.1077767,2.947037358,,,,,
2022-07-25 7:28,40.5S,76.6E,33.6,15.2,-2.1,-2.2,14.9,8.70E+10,0.27,,9769.736842,2.352881977,S,E,-40.5,76.6,15.20723512,39.85456095,189.0503881,9.624093348,1.532983956,11.67419322,,,,0.985,0.006,1.448,1.216,0.057,0.191,0.035,18.236,1.84,36.114,5.831,302.048,0.001,10.392,1.116,31.895,0.54,55.931,11.287,-81.512,1.165,4.712342132,,,,,
2020-01-16 9:31,71.7S,116.4W,27.8,12.9,9.8,-4.5,7,5.90E+10,0.19,,9545.099453,2.33471036,S,W,-71.7,-116.4,12.85651586,58.33753887,260.0662592,1.887749158,10.77883356,6.748566535,,,1,0.9817958,0.0004942,2.5404138,1.7611048,0.2405703,0.4425114,0.0763199,5.1100093,1.4980085,6.2685423,0.7032834,115.4536975,0.0075955,6.6079856,1.2627252,36.0565931,0.9542091,45.5764347,1.7694589,-13.1680461,3.9826089,3.557698474,,,,,
2012-07-25 7:48,36.4N,41.5E,26.8,18.5,0.8,2,-18.4,1.33E+11,0.39,,9526.369613,2.33318242,N,E,36.4,41.5,18.52565788,59.61664469,356.5280988,-15.95202395,0.967815403,9.369966128,,,1,0.9921997,0.0124321,1.09493,1.0435649,0.0272008,0.0492209,0.0223116,28.8055278,2.13183,120.4245465,21.8562683,122.6046399,0.0002068,14.8145853,1.1598282,29.9450695,0.3699761,300.8419977,4.5382059,75.8790004,1.4395296,5.334201706,,,,,
2020-10-26 15:09,5.9S,160.4E,28.5,17.6,10.9,-13.8,-0.1,1.14E+11,0.34,,9176.136364,2.304234713,S,E,-5.9,160.4,17.58578972,32.64066126,279.9003236,-1.630838329,9.343970737,14.80846303,,,1,0.7575095,0.0181303,2.5102518,1.6338807,0.1212324,0.536374,0.0423524,3.7682833,0.6283059,71.3925685,2.0065543,33.4047631,0.0042297,13.9179858,1.1269123,35.24385,0.5715448,25.2096631,1.2366975,1.0389873,1.0981784,3.711830815,,,,,
2018-09-25 0:16,34.3S,44.9E,40.7,12.5,-11,2.5,-5.5,5.30E+10,0.17,,9095.68,2.297481098,S,E,-34.3,44.9,12.5499004,81.38662577,309.783394,-7.939945527,9.535436872,1.87955013,,,1,0.9361058,0.0278874,1.3155449,1.1258253,0.0233908,0.168516,0.0404271,9.6646427,1.301318,237.4825585,6.9796901,181.6370794,0.0002308,6.3808697,1.2633886,31.3206363,0.2613535,321.59665,7.8446204,44.2190137,2.7809363,5.039593718,,,,,
2022-07-20 10:56,43.0S,59.6W,32.2,16,-0.9,15.6,-3.6,8.60E+10,0.27,,8817.1875,2.273791813,S,W,-43,-59.6,16.03527362,61.22709273,329.5748406,-12.11990947,7.117864418,7.718406613,,,,0.249,0.037,1.02,0.635,0.018,0.607,0.047,10.62,1.008,356.048,0.482,117.433,0.001,11.729,1.107,18.66,1.087,9.624,1.362,22.621,1.784,8.37974265,,,,,
2015-03-30 21:33,36.1S,5.5W,33.1,13.8,-13.7,-1.7,0.8,6.40E+10,0.2,,8779.668137,2.270562363,S,W,-36.1,-5.5,13.82823199,34.77702957,22.39688339,-7.292434001,-3.005260347,11.35820481,,,1,0.9357204,0.0100276,2.1075482,1.5216343,0.1399558,0.3850557,0.062428,0.7019039,0.5542572,39.4110807,1.5007744,189.6090233,0.0335405,8.0384769,1.1828648,34.5472144,0.7760923,159.1353684,1.3221044,5.5913913,1.9887426,3.957455501,,,,,
2008-01-09 3:53,66.8S,67.3W,31.5,11.6,4.3,5.7,9.1,4.10E+10,0.14,,8697.978597,2.263499041,S,W,-66.8,-67.3,11.56676273,32.25349489,267.4295305,0.276837916,6.166578226,9.78195654,,,1,0.9823698,0.0004979,1.4600008,1.2211853,0.146328,0.1955604,0.0967298,3.9376866,2.6610822,353.658692,0.9069477,108.1541385,0.0100436,3.3742774,1.9996822,32.8306306,1.3257163,24.0996692,4.1685225,-35.7601298,5.6726612,4.717688516,,,,,
2020-09-18 8:05,2.4N,169.7W,46,11.7,10.2,2.9,-4.9,4.10E+10,0.14,0.4,8549.930601,2.250584456,N,W,2.4,-169.7,11.68160948,23.0362694,13.01535367,-4.453739777,-1.029484015,10.75008673,,,1,0.9651853,0.0102202,1.1880639,1.0766246,0.0723622,0.1035081,0.0691079,5.0042005,2.5657,234.5603462,11.0031445,175.5881973,0.0002096,3.4088554,1.9963706,30.6890733,0.9023132,314.0403337,2.0783652,37.1947012,4.4888774,5.240202438,,,,,
2018-01-15 2:18,52.0S,57.2E,43.6,23.7,18.6,-12.1,8.4,1.99E+11,0.56,,8334.846624,2.231553782,S,E,-52,57.2,23.72614592,73.65296989,102.935871,5.096629816,-22.18920817,6.677829387,,,1,0.6291045,0.0226708,4.0623448,2.3457246,0.345869,0.7318081,0.0458303,2.4529886,0.7001705,98.5003062,2.2661375,294.5790447,0.013971,20.6349926,1.3485024,37.7556163,0.7384664,299.531626,1.18893,-16.8308973,1.1881518,2.83109585,,,,,
2018-12-23 23:38,47.5S,174.4W,31.8,16.5,9.9,7.6,10.8,8.90E+10,0.27,,8290.909091,2.227626017,S,W,-47.5,-174.4,16.50484777,23.63787999,85.53991034,-0.514622986,-6.597657531,15.1200555,,,1,0.8862197,0.0103716,3.2462529,2.0662363,0.2538467,0.5710947,0.0566125,6.5865203,0.6863953,316.6798557,1.5422548,91.8545226,0.0021828,11.9895142,1.1275327,37.0755798,0.7113428,306.9867617,1.6202768,-39.7137079,1.1828596,3.164709434,,,,,
2018-05-03 7:23,46.9N,7.5W,39,11.5,1.3,-2.1,-11.2,3.80E+10,0.13,,8217.769376,2.221056851,N,W,46.9,-7.5,11.46908889,51.68999764,12.26871343,-8.793897727,-1.912350159,7.109871984,,,1,1.0046106,0.0020203,1.3440496,1.1743301,0.2065362,0.1445245,0.1521425,1.9796459,2.9921337,166.705247,2.4915912,42.6230515,0.0781688,2.4447764,2.6793926,31.6977779,2.0959166,129.8425957,4.2566509,46.0142419,15.2125346,4.874713235,,,,,
2008-03-15 11:29,28.0N,41.5W,26.7,12.9,-4.1,4.8,-11.2,5.00E+10,0.16,,8037.978487,2.204741239,N,W,28,-41.5,12.85651586,33.03871914,352.8022343,-6.954207954,0.878245262,10.7776471,,,1,0.9904413,0.0024412,1.191291,1.0908661,0.020382,0.0920597,0.0181838,11.8976001,2.3390389,161.7795361,4.5601369,355.150836,0.0000055,6.4535223,1.2842384,31.1540491,0.2438627,280.9399188,5.1861206,70.7162631,2.3771381,5.175662295,,,,,
2005-12-03 12:45,33.8S,117.4E,32.2,17,-12.1,-9.6,7.2,8.80E+10,0.27,,7810.380623,2.183734462,S,E,-33.8,117.4,17.04142013,67.72146809,254.0270589,4.339451422,15.16048409,6.460563706,,,1,0.9163833,0.003962,8.0031273,4.4597553,1.8840576,0.7945216,0.087149,0.8618115,0.4446947,147.3077107,1.106627,251.3333671,0.0239742,13.3364641,1.1109532,40.0132139,1.0500618,292.4316684,1.6724557,-19.3041594,1.2705522,2.207451392,,,,,
2017-04-30 21:28,25.7S,56.2E,32.4,21.5,-13.4,-14.2,8.9,1.50E+11,0.43,,7776.744186,2.180595417,S,E,-25.7,56.2,21.45716663,8.71883725,275.8272393,-0.330234277,3.235794148,21.20920983,,,1,0.5194982,0.0239845,1.878599,1.1990486,0.0607008,0.5667413,0.0353209,4.6815093,0.8144462,109.8381521,2.2623992,220.4600157,0.0034884,18.4077898,1.2545205,31.955833,0.5860392,225.4298686,1.1841761,-24.2333184,1.074018,4.715462241,,,,,
2008-06-27 2:01,26.9S,17.7W,33.7,23.1,-17.9,13,6.6,1.72E+11,0.49,,7676.767677,2.171211566,S,W,-26.9,-17.7,23.08614303,19.82174232,297.5231804,-3.617559182,6.942407466,21.71833889,,,1,0.6883182,0.0177787,5.0503869,2.8693525,0.6069495,0.7601138,0.0543842,4.8248073,0.7044179,255.3750174,1.8958558,95.6992103,0.0018944,20.359398,1.3162124,37.8964404,0.8628601,267.5299074,1.1102261,-15.7618045,1.0616918,2.526821003,,,,,
2011-03-01 10:37,53.5N,103.9E,30.6,11.9,-6.7,-1.1,-9.8,3.70E+10,0.13,,7674.599251,2.171007136,N,E,53.5,103.9,11.92224811,50.67369955,312.7884232,-6.264744529,6.768051273,7.555558083,,,1,0.863036,0.0098949,1.0686631,0.9658496,0.0260328,0.1064488,0.0192761,7.2076841,2.697138,70.1091279,16.2151087,340.332314,0.0011247,4.6195674,1.5592191,29.5338177,0.4191183,305.1135357,4.4211827,35.5329879,5.2753,5.750312306,,,,,
2014-01-12 16:00,2.9N,64.4E,37,16.2,-5.2,-15.1,2.6,7.80E+10,0.24,,7645.17604,2.168229427,N,E,2.9,64.4,16.18054387,13.81220032,151.6395397,3.399302889,-1.83496567,15.71265862,,,1,0.9590515,0.0028348,5.8348107,3.3969311,0.9862851,0.7176712,0.082502,9.0484939,0.6730238,19.8468702,0.8989168,112.1881608,0.0007987,11.6649786,1.1191143,39.2796974,0.9651881,62.1021594,1.1957269,-11.2670572,1.1967192,2.429303392,,,,,
2019-01-22 9:18,18.0N,6.5E,42.5,11.6,-8.6,-5.9,5,3.60E+10,0.12,,7455.410226,2.150141046,N,E,18,6.5,11.56589815,51.39425365,147.2571071,7.602137772,-4.88852631,7.216634382,,,1,0.9407516,0.0753216,1.0917757,1.0162637,0.0094899,0.0743036,0.0818957,2.554016,2.2308634,291.2375841,27.9474366,121.8360064,0.0399611,2.3275017,2.8296397,30.4954372,0.1336512,322.4537669,21.1095606,-52.6399783,10.1355276,5.506185173,,,,,
2021-09-29 10:50,53.9N,148.0W,28,21.2,-3.5,-9,-18.9,1.37E+11,0.4,,7440.370239,2.148694372,N,W,53.9,-148,21.22404297,59.68742877,341.6188849,-17.38758579,5.77771544,10.71213633,,,1,0.969609,0.004529,2.462709,1.716159,0.1544553,0.4350121,0.0501477,29.5564396,1.8358403,153.4218836,2.4148838,186.2184132,0.000073,18.1387046,1.2462132,35.41634,0.6568099,236.9879902,2.0183656,57.6999146,1.2362636,3.547021313,,,,,
2017-06-23 20:21,57.0N,143.7E,35.1,24.3,17.7,13.1,-10.3,1.84E+11,0.52,,7362.021372,2.141126411,N,E,57,143.7,24.31028589,59.92234467,89.59034789,-0.150407396,-21.03629376,12.18366621,,,1,0.396098,0.0261534,1.9689258,1.1825119,0.0629646,0.6650368,0.0340152,0.6326065,1.0121211,238.3338067,2.1370799,272.1021872,0.3301943,21.3475302,1.371652,31.5492821,0.6330702,76.3010659,1.1835899,22.1308388,1.135944,4.737056666,,,,,
2020-03-26 23:27,38.3S,23.5E,26.5,20.7,-10,3.2,17.8,1.24E+11,0.37,,7218.838246,2.127155988,S,E,-38.3,23.5,20.66591396,33.52735356,217.331705,9.076109544,6.922082927,17.22756522,,,1,0.8902908,0.010943,1.791081,1.3406859,0.0786464,0.3359438,0.0402476,28.5337402,1.7673046,55.1617824,3.5024236,186.4900859,0.0000732,17.5402631,1.2248737,33.4117609,0.5808729,151.7488813,2.2445162,-59.5611946,1.0734914,4.305302432,,,,,
2015-10-10 9:57,51.0S,21.1W,51.8,11.8,-1.3,-5.1,10.6,3.60E+10,0.12,,7204.826199,2.125778936,S,W,-51,-21.1,11.83469476,48.47618261,143.8556303,7.155070086,-5.226058878,7.845589886,,,1,0.9986179,0.0005085,1.610821,1.3047195,0.2015399,0.234611,0.1186161,2.2996139,1.8542254,358.3004984,4.8815253,16.5838089,0.0150352,3.5826955,1.9337668,33.1153791,1.5858515,276.3895917,6.3997105,-45.1181024,7.4841297,4.472947361,,,,,
2022-02-03 19:50,13.3S,142.2E,36,22.8,17.6,9.7,-10.8,1.52E+11,0.44,,7076.023392,2.113036234,S,E,-13.3,142.2,22.81424993,76.66117606,56.22238156,-12.34187966,-18.45166776,5.263455431,,,1,0.7349591,0.0183037,1.6308723,1.1829157,0.0477532,0.3786885,0.0267134,30.8569766,2.2090969,94.2389198,3.7696927,314.6546162,0.0002776,19.483334,1.3142934,32.4040498,0.4671446,286.5504244,1.5457463,31.1375056,1.0803888,4.757400323,,,,,
2017-05-24 7:03,9.1S,101.8E,46,18.4,-6.5,-16.5,-5,9.00E+10,0.28,,6913.988658,2.096784257,S,E,-9.1,101.8,18.42552577,41.28912977,306.7895385,-7.281301758,9.736822882,13.84474358,Kosice,,1,0.5535123,0.0202516,1.6399451,1.0967287,0.045542,0.4953061,0.0332352,0.2344919,0.6653067,248.8710195,2.5108779,242.5521929,1.5075104,14.9874244,1.1479412,30.7095206,0.546886,50.5477114,1.2708798,18.0758637,1.1296402,5.107811815,,,,,
2020-05-27 17:30,40.8N,41.7E,29.3,14.9,-6,-7.3,-11.5,5.70E+10,0.18,,6778.07306,2.082955038,N,E,40.8,41.7,14.88421983,11.57244797,29.25250663,-2.605101401,-1.459076603,14.58165087,,,1,1.0128897,0.0003411,2.8882977,1.9505937,0.2754195,0.4807275,0.0733768,12.6777138,1.139017,183.1479645,1.0362274,66.6120079,0.001049,9.7995456,1.1280768,36.0001912,0.8918899,198.1136967,2.024372,52.8744289,1.2461966,3.307670259,,,,,
2014-11-26 17:40,68.2S,24.0W,37,19.9,-7,16.1,9.4,1.05E+11,0.32,,6755.384965,2.080628597,S,W,-68.2,-24,19.91406538,47.18413483,305.7122732,-8.526792667,11.86092537,13.53448397,,,1,0.7971897,0.0114108,4.9855664,2.891378,0.6381942,0.7242873,0.0633047,0.177555,0.5743573,302.2724561,2.4462366,64.7490164,1.8769683,16.6163457,1.1995543,38.6127697,0.8769324,261.7194025,1.1847256,-23.5991764,1.2194989,2.565216061,,,,,
2022-04-21 22:15,55.5S,68.9W,28.4,12.7,-4.2,11.6,3.2,3.90E+10,0.13,,6738.173476,2.07886025,S,W,-55.5,-68.9,12.74519517,40.96930841,358.233779,-8.352476504,0.257558128,9.623398571,,,1,1.002686,0.0005099,2.459215,1.7309505,0.2775278,0.420731,0.092778,3.6456983,1.1680566,352.9009344,1.0991431,211.4528921,0.0088535,6.1574319,1.3199062,35.3969684,1.16072,111.5831735,1.2686064,0.2988882,3.3295298,3.606866553,,,,,
2020-07-20 21:25,51.8S,11.2W,31.6,14.1,-2.9,-1,-13.8,5.00E+10,0.16,,6728.031789,2.07781686,S,W,-51.8,-11.2,14.13683133,-49.36889224,8.275613433,-10.61697753,-1.544234774,-9.205711659,,,1,0.9204267,0.0312992,1.0438128,0.9821197,0.0265163,0.0628162,0.00889,16.7778393,2.1292631,126.4131736,26.5667961,298.3141432,0.0009952,8.6270015,1.1559798,29.0313297,0.4200236,54.8069883,2.9802323,-65.823415,2.4056414,5.655615483,,,,,
1998-01-04 23:00,35.1S,33.4E,30,17.1,6,-10.6,12,7.40E+10,0.23,,6575.698506,2.062016883,S,E,-35.1,33.4,17.09853795,63.70002912,127.5535887,9.342837289,-12.15227179,7.57586178,,,1,0.3397584,0.0300737,1.0398862,0.6898223,0.013977,0.5074697,0.0338002,13.4640936,2.3419652,199.2403669,1.1501606,104.4259424,0.0001391,12.5962948,1.1422132,22.7675539,0.5722406,221.1679929,2.1870349,-40.7616752,1.3495571,7.760505322,,,,,
2020-12-28 17:27,36.8N,54.7W,28.3,15.2,1.5,3.5,-14.7,5.70E+10,0.18,,6513.157895,2.055459511,N,W,36.8,-54.7,15.18519015,46.77991264,342.9384987,-10.57887682,3.246708071,10.39885821,,,1,0.8757289,0.0217288,1.0783754,0.9770521,0.0242959,0.103703,0.0075045,19.0809984,2.1008818,279.4810363,13.6622106,277.1545967,0.000897,10.4201913,1.1126755,29.9395091,0.3770592,208.3243794,6.5564695,74.2287545,1.2093429,5.675360551,,,,,
2020-12-29 20:32,14.9N,158.2W,33,14.4,-3,10.2,-9.7,4.90E+10,0.16,,6450.617284,2.048860025,N,W,14.9,-158.2,14.39201167,76.07699144,49.26321147,-9.116073773,-10.58465894,3.462974743,,,1,0.98212,0.0006859,3.5770627,2.2795913,0.3968806,0.5691684,0.074761,7.3143455,1.4037194,184.6759908,1.5250455,278.290817,0.0039328,8.5673938,1.1812444,37.6195977,0.9005062,359.9647459,13628.70307,37.5080306,1.8738555,2.996140085,,,,,
2019-09-13 2:02,18.6S,126.9E,27.4,13.5,5.2,-8.1,9.5,4.20E+10,0.14,,6421.947874,2.045820473,S,E,-18.6,126.9,13.52405265,26.25970945,186.7668541,5.941908252,0.7050436,12.12834036,,,1,0.9460516,0.0143322,1.2119816,1.0790166,0.0242563,0.123228,0.0289325,12.842407,1.8047562,296.982562,4.8886661,349.7424397,0.0001438,7.6959898,1.1910588,30.6735681,0.3012726,138.9220163,2.1105182,-51.5899056,1.7938444,5.220744721,,,,,
2006-02-04 8:38,36.9N,143.6W,38.9,19.8,-8.8,3.4,-17.4,1.00E+11,0.3,,6397.306397,2.043200727,N,W,36.9,-143.6,19.79292803,71.14502649,25.14431564,-16.95590641,-7.958725113,6.396556303,,,1,0.9850384,0.0023346,1.1290384,1.0570384,0.043159,0.0681148,0.0365965,30.610878,2.0602675,170.8045343,14.9037621,315.3071324,0.0000749,16.1730015,1.2021581,30.9914535,0.5528461,254.1651604,2.2061237,56.3301667,1.3688623,5.268493776,,,,,
2014-12-12 6:48,33.5N,144.9E,26.3,12,11.5,-2.8,-2.2,3.30E+10,0.11,,6386.111111,2.042008284,N,E,33.5,144.9,12.03868764,30.21990946,134.5009181,4.247099373,-4.321741191,10.40262948,,,1,0.9840276,0.0002114,1.8724382,1.4282329,0.2730704,0.3110174,0.131703,0.1044998,0.5542096,185.0284222,6.3306244,258.910853,5.5396569,4.1364108,1.7324829,34.3639328,1.7279622,355.2879844,2.7660362,-1.095676,3.6899379,4.162938281,,,,,
2022-07-28 1:36,6.0S,86.9W,37.5,29.9,-17.1,23.5,-7.2,2.51E+11,0.68,,6358.765562,2.039089755,S,W,-6,-86.9,29.94160984,38.27939015,58.43346041,-9.710044439,-15.80412496,23.50414158,,,,0.868,0.008,-4.718,-1.925,0.546,1.451,0.127,23.365,1.041,221.038,1.215,124.694,0,27.527,1.615,46.989,1.391,276.053,1.096,14.757,1.047,#NUM!,,,,,
2005-01-02 23:09,21.3S,154.7E,35.2,21.5,20.2,-3.3,6.6,1.19E+11,0.35,,6329.908058,2.03600077,S,E,-21.3,154.7,21.50558067,15.47053451,79.99125277,-0.99698798,-5.649156428,20.72638528,,,1,0.3863163,0.0266086,1.4679097,0.927113,0.0243406,0.5833126,0.0329852,4.2291632,0.8979898,49.6218956,1.9555221,282.5970723,0.0019709,18.2595906,1.2599884,29.1118424,0.4314721,260.710723,1.1504705,-17.6618738,1.0843237,5.897653544,,,,,
2017-11-19 4:17,24.2S,135.0E,33.3,11.4,6.7,-3.4,8.6,2.80E+10,0.098,,6304.093567,2.033229552,S,E,-24.2,135,11.41971979,28.46156807,154.610902,4.916653494,-2.333452378,10.03949792,,,1,0.9856209,0.0112659,1.1886039,1.0871124,0.1526554,0.0933588,0.1376667,2.5397387,3.3463727,345.450585,20.7008816,56.8256765,0.0599955,2.052893,3.1558866,31.2921858,1.8310972,294.5497325,19.0666088,-64.7557737,7.2210391,5.199199171,,,,,
2011-09-13 23:36,19.9S,13.8W,21.3,16.7,-3.7,1.8,16.2,6.70E+10,0.21,,6294.955,2.032246702,S,W,-19.9,-13.8,16.71436508,56.20666868,183.5722215,13.8634715,0.865467911,9.296511356,,,1,1.0024805,0.0013642,3.8016198,2.4020502,0.4238807,0.5826563,0.0740366,16.8059532,1.0974521,8.0010588,1.3155064,350.6682844,0.0000251,12.478427,1.1214,37.3390174,0.8727124,287.1155687,11.7921069,-82.973069,1.3928107,2.883593062,,,,,
